index,date,year,manner_of_death,armed,age,gender,race,city,state,state_ID,signs_of_mental_illness,threat_level,flee,flee_encoded,body_camera,longitude,latitude
4297,2019-05-19,2019,0,1,17,1,2,Phoenix,AZ,3,False,attack,Foot,1,False,-112.048,33.461
4298,2019-05-19,2019,0,1,59,1,2,Huron,CA,4,False,attack,Not fleeing,0,False,-120.103,36.2
4299,2019-05-19,2019,0,1,47,0,5,Carlsbad,NM,32,False,attack,Not fleeing,0,False,Not fleeing,Not fleeing
4300,2019-05-19,2019,0,1,45,1,4,Miami Gardens,FL,9,False,attack,Not fleeing,0,False,-80.241,25.962
4302,2019-05-20,2019,0,1,34,0,5,Blackwell,OK,36,False,attack,Car,1,False,-97.288,36.812
4303,2019-05-20,2019,0,1,46,1,2,Archdale,NC,27,False,attack,Not fleeing,0,False,-80.037,35.911
4304,2019-05-20,2019,0,1,26,1,1,Auburn,WA,47,False,attack,Not fleeing,0,False,-122.214,47.243
4305,2019-05-21,2019,0,1,21,1,2,Los Angeles,CA,4,False,other,Not fleeing,0,False,-118.198,33.93
4306,2019-05-21,2019,0,1,29,1,5,Auburn,ME,21,False,attack,Not fleeing,0,False,-70.2,44.127
4307,2019-05-22,2019,0,1,33,1,5,Ashland,WI,48,False,other,Car,1,False,-90.882,46.585
4309,2019-05-22,2019,0,1,47,1,5,Inman,SC,40,False,attack,Not fleeing,0,False,-82.196,35.039
4310,2019-05-22,2019,0,1,22,1,1,Chicago,IL,14,True,attack,Not fleeing,0,False,Not fleeing,Not fleeing
4312,2019-05-23,2019,0,0,41,1,5,Montgomery,NY,34,False,other,Not fleeing,0,False,-74.222,41.506
4313,2019-05-23,2019,0,1,28,1,5,Pearl River County,MS,25,True,attack,Car,1,False,-89.621,30.625
4314,2019-05-23,2019,0,1,56,1,5,Wichita,KS,16,True,attack,Not fleeing,0,False,-97.346,37.62
4315,2019-05-24,2019,0,1,41,1,5,Indian River County,FL,9,False,attack,Car,1,False,-80.705,28.072
4316,2019-05-24,2019,0,1,35,1,2,Houston,TX,43,False,other,Not fleeing,0,False,-95.328,29.64
4317,2019-05-24,2019,0,1,59,1,4,Fort Lauderdale,FL,9,False,other,Other,1,False,-80.177,26.135
4318,2019-05-26,2019,0,1,30,1,1,Kansas City,MO,24,False,attack,Foot,1,False,Not fleeing,Not fleeing
4320,2019-05-27,2019,0,1,49,1,5,Wichita,KS,16,True,attack,Foot,1,False,-97.366,37.661
4321,2019-05-27,2019,0,1,41,1,1,Joliet,IL,14,False,attack,Not fleeing,0,False,-88.046,41.548
4322,2019-05-28,2019,0,1,21,1,1,Chicago,IL,14,False,other,Not fleeing,0,False,-87.575,41.748
4323,2019-05-29,2019,0,1,62,1,5,Wilmington,NC,27,True,attack,Not fleeing,0,False,-77.9,34.177
4325,2019-05-30,2019,0,1,32,0,1,Huntsville,AL,1,True,attack,Not fleeing,0,False,-86.608,34.709
4326,2019-05-30,2019,0,1,22,1,2,Amarillo,TX,43,False,attack,Foot,1,False,-101.831,35.202
4327,2019-05-30,2019,0,1,58,1,5,Havre de Grace,MD,20,True,other,Not fleeing,0,False,-76.133,39.579
4328,2019-05-31,2019,0,1,32,1,5,Gorham,ME,21,False,attack,Car,1,False,-70.439,43.682
4329,2019-05-31,2019,0,0,26,1,0,Auburn,WA,47,True,other,Not fleeing,0,False,-122.214,47.295
4330,2019-06-01,2019,0,0,35,1,3,Bartlesville,OK,36,True,undetermined,Not fleeing,0,False,-95.917,36.735
4331,2019-06-01,2019,0,1,27,1,5,Anderson,CA,4,False,other,Not fleeing,0,False,-122.298,40.438
4332,2019-06-01,2019,0,1,35,1,1,Shreveport,LA,18,False,attack,Not fleeing,0,False,-93.745,32.519
4334,2019-06-02,2019,0,1,23,1,1,Walnut Creek,CA,4,True,attack,Not fleeing,0,True,-122.062,37.886
4335,2019-06-03,2019,0,1,59,1,5,Collierville,TN,42,True,attack,Not fleeing,0,False,-89.664,35.064
4336,2019-06-03,2019,0,1,23,1,5,San Ysidro,CA,4,True,attack,Car,1,False,-117.047,32.556
4337,2019-06-03,2019,0,1,43,1,1,Ardsley,NY,34,False,attack,Not fleeing,0,False,-73.849,41.013
4338,2019-06-03,2019,0,0,41,1,1,Detroit,MI,22,False,other,Car,1,False,-83.119,42.3
4339,2019-06-04,2019,0,1,56,1,5,Davidsonville,MD,20,False,other,Not fleeing,0,False,-76.629,38.925
4340,2019-06-04,2019,0,1,45,1,5,Indialantic,FL,9,False,attack,Not fleeing,0,False,-80.575,28.106
4341,2019-06-05,2019,0,1,28,1,2,Bernalillo,NM,32,False,other,Not fleeing,0,False,-106.545,35.318
4342,2019-06-05,2019,0,1,37,1,5,Jonesboro,AR,2,True,other,Not fleeing,0,False,-90.553,35.807
4343,2019-06-05,2019,0,1,54,1,5,Trinity,NC,27,True,attack,Not fleeing,0,False,-79.932,35.864
4344,2019-06-05,2019,0,1,39,1,5,Escalon,CA,4,False,attack,Not fleeing,0,False,-120.997,37.797
4345,2019-06-06,2019,0,0,37,1,1,Los Angeles,CA,4,False,other,Car,1,False,-118.27,33.913
4346,2019-06-06,2019,0,1,41,1,2,Los Angeles,CA,4,False,other,Not fleeing,0,True,-118.263,34.121
4347,2019-06-06,2019,0,1,27,1,1,Los Angeles,CA,4,False,other,Not fleeing,0,False,-118.2,33.932
4348,2019-06-06,2019,0,1,70,1,5,Braxton,MS,25,True,attack,Not fleeing,0,False,-89.97,32.025
4349,2019-06-06,2019,0,1,37,1,2,Modesto,CA,4,False,attack,Not fleeing,0,False,-120.992,37.608
4350,2019-06-06,2019,0,1,35,1,2,San Gabriel,CA,4,False,attack,Not fleeing,0,False,-118.098,34.073
4351,2019-06-06,2019,0,1,26,1,1,St. Louis,MO,24,False,attack,Foot,1,False,-90.23,38.64
4352,2019-06-06,2019,0,1,58,1,5,Bonnyman,KY,17,False,attack,Not fleeing,0,False,-83.236,37.314
4353,2019-06-07,2019,0,1,46,1,5,Bristol,TN,42,False,other,Not fleeing,0,False,-82.184,36.57
4354,2019-06-08,2019,0,1,39,1,1,Clearwater,FL,9,False,other,Not fleeing,0,False,-82.792,27.978
4355,2019-06-08,2019,0,1,33,0,2,Fresno,CA,4,True,attack,Not fleeing,0,True,-119.805,36.733
4356,2019-06-09,2019,0,1,20,1,1,Fort Worth,TX,43,False,other,Foot,1,False,-97.241,32.709
4357,2019-06-09,2019,0,1,38,1,5,Portland,OR,37,False,other,Not fleeing,0,False,-122.685,45.53
4358,2019-06-09,2019,0,1,41,1,5,Shirley,AR,2,False,attack,Not fleeing,0,False,Not fleeing,Not fleeing
4359,2019-06-09,2019,0,1,32,1,2,Menifee,CA,4,False,attack,Car,1,False,-117.154,33.651
4360,2019-06-10,2019,0,1,37,1,5,Kingsport,TN,42,False,attack,Not fleeing,0,False,-82.574,36.499
4361,2019-06-10,2019,0,1,24,1,1,Oklahoma City,OK,36,False,other,Not fleeing,0,True,Not fleeing,Not fleeing
4362,2019-06-10,2019,0,1,19,1,1,Lawton,OK,36,True,other,Car,1,False,-98.469,34.621
4363,2019-06-11,2019,0,1,27,1,1,Porteau,OK,36,False,attack,Not fleeing,0,False,-94.629,35.078
4364,2019-06-11,2019,0,1,40,1,2,Orlando,FL,9,True,attack,Not fleeing,0,False,-81.286,28.495
4365,2019-06-11,2019,0,1,61,1,5,Hopkins County,TX,43,False,other,Not fleeing,0,False,-95.46,33.063
4368,2019-06-12,2019,0,1,20,1,1,Memphis,TN,42,False,attack,Foot,1,False,-89.994,35.24
4369,2019-06-12,2019,0,0,35,1,2,Farmers Branch,TX,43,False,other,Car,1,False,-96.926,32.896
4370,2019-06-13,2019,0,1,17,1,1,Rockville,MD,20,False,attack,Car,1,False,-77.107,39.053
4371,2019-06-13,2019,0,1,22,1,1,Jacksonville,AR,2,False,attack,Car,1,False,-92.127,34.865
4373,2019-06-15,2019,0,1,45,1,5,Belmont,NH,30,True,other,Not fleeing,0,False,-71.486,43.428
4374,2019-06-15,2019,0,1,20,1,1,Renton,WA,47,True,attack,Not fleeing,0,False,-122.207,47.481
4375,2019-06-15,2019,0,1,18,1,1,Racine,WI,48,False,other,Other,1,False,-87.794,42.7
4376,2019-06-15,2019,0,1,28,1,1,Birmingham,AL,1,False,attack,Car,1,False,-87.001,33.456
4377,2019-06-15,2019,0,1,38,1,2,Toppenish,WA,47,False,other,Not fleeing,0,False,-120.306,46.382
4379,2019-06-16,2019,0,1,53,1,1,South Bend,IN,15,False,attack,Not fleeing,0,False,-86.256,41.676
4380,2019-06-16,2019,0,1,31,1,2,Tucson,AZ,3,False,attack,Not fleeing,0,False,-111.003,32.148
4381,2019-06-16,2019,0,1,48,1,5,Fairbanks,AK,0,False,attack,Not fleeing,0,False,-147.716,64.838
4382,2019-06-17,2019,0,1,20,1,2,Brownsville,TX,43,False,attack,Car,1,False,-97.507,25.925
4383,2019-06-17,2019,0,1,35,1,2,Las Cruces,NM,32,False,attack,Car,1,False,-106.743,32.316
4384,2019-06-17,2019,0,1,22,1,5,Dallas,TX,43,True,attack,Foot,1,False,-96.802,32.779
4385,2019-06-18,2019,0,1,18,1,2,Centralia,WA,47,False,other,Not fleeing,0,False,-122.941,46.73
4387,2019-06-18,2019,0,1,74,1,1,Syracuse,NY,34,False,attack,Not fleeing,0,False,-76.148,43.016
4388,2019-06-20,2019,0,1,33,1,2,Mission,TX,43,False,attack,Foot,1,False,-98.302,26.212
4390,2019-06-20,2019,0,1,38,1,5,Ashville,OH,35,False,other,Car,1,False,-82.951,39.734
4391,2019-06-22,2019,0,1,26,1,2,Big Sur,CA,4,False,attack,Not fleeing,0,False,-121.777,36.243
4392,2019-06-22,2019,0,1,41,1,5,Phoenix,MD,20,False,other,Not fleeing,0,True,-76.557,39.49
4393,2019-06-23,2019,0,1,29,1,5,Springfield,OH,35,True,attack,Foot,1,False,-83.729,39.97
4394,2019-06-24,2019,0,1,19,1,1,Boston,MA,19,False,attack,Car,1,True,-71.063,42.295
4395,2019-06-24,2019,0,1,61,1,1,Englewood,FL,9,False,attack,Not fleeing,0,False,-82.298,26.942
4396,2019-06-24,2019,0,1,34,1,5,Seminole,TX,43,False,attack,Not fleeing,0,False,-102.645,32.719
4397,2019-06-25,2019,0,1,35,1,2,San Antonio,TX,43,True,other,Not fleeing,0,False,-98.482,29.417
4399,2019-06-25,2019,0,1,43,1,5,Menasha,WI,48,False,other,Not fleeing,0,False,-88.453,44.216
4400,2019-06-26,2019,0,1,50,1,5,Timberville,VA,45,False,attack,Not fleeing,0,False,-78.772,38.625
4401,2019-06-26,2019,0,1,32,1,1,Sugarcreek,OH,35,False,attack,Not fleeing,0,True,-81.641,40.505
4402,2019-06-27,2019,0,1,50,1,1,Springfield,FL,9,False,attack,Not fleeing,0,False,-85.611,30.153
4403,2019-06-27,2019,0,1,54,1,1,Orangeburg,SC,40,False,undetermined,Not fleeing,0,False,-80.856,33.492
4404,2019-06-27,2019,0,1,35,1,5,Wolfe County,KY,17,False,other,Not fleeing,0,False,-83.395,37.805
4405,2019-06-27,2019,0,1,33,1,5,Omaha,NE,29,True,attack,Not fleeing,0,False,-95.956,41.179
4406,2019-06-27,2019,0,0,18,1,2,Los Angeles,CA,4,False,other,Not fleeing,0,False,-118.144,34.03
4407,2019-06-27,2019,0,1,50,1,5,Tulsa,OK,36,False,attack,Car,1,False,-95.916,36.072
4408,2019-06-27,2019,0,1,41,1,2,Yucca Valley,CA,4,False,attack,Not fleeing,0,False,-116.405,34.168
4409,2019-06-28,2019,0,1,37,1,1,Pueblo,CO,5,False,other,Car,1,False,-104.574,38.288
4410,2019-06-28,2019,0,1,76,1,5,Smyrna,TN,42,False,attack,Not fleeing,0,False,-86.526,35.976
4412,2019-06-28,2019,0,1,19,1,5,Pearl,MS,25,False,attack,Not fleeing,0,False,-90.051,32.252
4413,2019-06-28,2019,0,1,40,1,5,Bacliff,TX,43,False,attack,Not fleeing,0,False,-94.986,29.509
4414,2019-06-29,2019,0,1,61,1,5,Denton County,TX,43,False,attack,Not fleeing,0,False,-97.126,33.102
4415,2019-06-29,2019,0,1,61,1,5,Lantana,TX,43,False,attack,Not fleeing,0,True,-97.125,33.102
4416,2019-07-01,2019,0,1,22,1,2,Denver,CO,5,False,attack,Not fleeing,0,False,-104.925,39.729
4417,2019-07-01,2019,0,1,52,1,5,Pontotoc County,MS,25,False,attack,Car,1,False,-88.965,34.104
4418,2019-07-01,2019,0,1,23,1,0,Athens,GA,10,True,attack,Not fleeing,0,True,-83.399,33.914
4419,2019-07-01,2019,0,1,67,1,1,Port St. Lucie,FL,9,False,other,Not fleeing,0,False,-80.402,27.25
4420,2019-07-02,2019,0,1,44,1,5,Bagley Township,MI,22,True,attack,Not fleeing,0,False,-84.693,44.915
4421,2019-07-02,2019,0,1,23,1,4,Eagan,MN,23,False,other,Foot,1,True,-93.206,44.823
4423,2019-07-02,2019,0,1,39,1,1,Elyria,OH,35,False,attack,Car,1,False,-82.097,41.346
4424,2019-07-03,2019,0,1,53,1,5,Salem,IN,15,False,other,Not fleeing,0,False,-86.091,38.606
4425,2019-07-03,2019,0,1,39,1,3,Poulsbo,WA,47,True,other,Not fleeing,0,False,-122.648,47.735
4426,2019-07-03,2019,0,1,26,1,5,West Des Moines,IA,12,True,other,Not fleeing,0,False,-93.765,41.587
4427,2019-07-03,2019,0,1,38,0,2,El Paso,TX,43,False,attack,Not fleeing,0,False,-106.429,31.77
4428,2019-07-03,2019,0,0,49,1,0,Chino,CA,4,False,other,Not fleeing,0,True,-117.656,34.021
4429,2019-07-04,2019,0,1,34,1,2,Lakewood,CO,5,False,attack,Foot,1,False,-105.158,39.739
4430,2019-07-04,2019,1,1,47,1,2,Roswell,GA,10,False,attack,Not fleeing,0,False,-84.362,34.023
4431,2019-07-05,2019,0,1,34,1,2,West Jordan,UT,44,False,other,Foot,1,False,-111.982,40.626
4432,2019-07-05,2019,0,1,58,1,5,Mountain Grove,MO,24,False,attack,Not fleeing,0,False,-92.263,37.131
4433,2019-07-05,2019,0,1,17,0,5,Anaheim,CA,4,True,attack,Not fleeing,0,True,-117.913,33.854
4434,2019-07-05,2019,0,0,21,1,5,Oak View,CA,4,False,attack,Not fleeing,0,False,-119.3,34.4
4435,2019-07-05,2019,0,1,37,1,2,Ruskin,FL,9,False,other,Not fleeing,0,False,-82.414,27.721
4436,2019-07-06,2019,0,1,43,1,1,Rosedale,MD,20,False,attack,Other,1,False,-76.516,39.318
4437,2019-07-07,2019,0,1,61,1,5,Jacksonville,AR,2,True,attack,Not fleeing,0,False,-81.717,30.303
4438,2019-07-07,2019,0,1,28,1,1,Pensacola,FL,9,False,attack,Car,1,False,-87.228,30.424
4439,2019-07-07,2019,0,1,41,1,5,Timberville,VA,45,False,other,Not fleeing,0,False,-78.79,38.672
4441,2019-07-08,2019,0,1,23,1,5,Brooklyn,OH,35,True,attack,Not fleeing,0,False,-81.753,41.439
4442,2019-07-09,2019,0,1,36,1,2,Bakersfield,CA,4,False,undetermined,Not fleeing,0,False,-118.981,35.4
4443,2019-07-09,2019,0,1,23,1,1,Greenville,NC,27,False,attack,Not fleeing,0,False,-77.431,35.584
4444,2019-07-09,2019,0,1,26,1,5,Citrus Heights,CA,4,False,attack,Not fleeing,0,False,-121.266,38.678
4446,2019-07-10,2019,0,1,32,1,1,Adelanto,CA,4,False,attack,Foot,1,False,-117.425,34.58
4447,2019-07-10,2019,0,1,62,1,5,Kansas City,KS,16,False,attack,Not fleeing,0,False,-94.631,39.105
4448,2019-07-11,2019,0,1,33,1,2,Jacksonville,FL,9,False,attack,Not fleeing,0,True,-81.662,30.334
4449,2019-07-11,2019,0,1,32,1,5,Arpin,WI,48,True,attack,Not fleeing,0,False,-90.025,44.541
4450,2019-07-13,2019,0,1,69,1,5,Tacoma,WA,47,False,other,Not fleeing,0,False,-122.421,47.249
4451,2019-07-13,2019,0,0,35,1,2,Kirkland,WA,47,False,attack,Not fleeing,0,False,-122.197,47.704
4452,2019-07-13,2019,0,1,46,1,5,Coleman,FL,9,False,attack,Not fleeing,0,False,-82.072,28.8
4453,2019-07-13,2019,0,1,46,1,1,Orange,NJ,31,False,other,Foot,1,False,-74.23,40.76
4454,2019-07-14,2019,0,1,22,1,1,Hollywood,FL,9,False,attack,Car,1,False,-80.115,26.03
4455,2019-07-14,2019,0,1,20,1,1,Penn Hills,PA,38,False,attack,Foot,1,False,-79.863,40.461
4456,2019-07-14,2019,0,1,30,1,1,Dallas,TX,43,False,attack,Not fleeing,0,False,-96.717,32.713
4457,2019-07-15,2019,0,1,49,1,1,Baltimore,MD,20,False,attack,Not fleeing,0,True,-76.618,39.313
4458,2019-07-15,2019,0,1,43,1,5,Salt Lake City,UT,44,True,other,Not fleeing,0,True,-111.906,40.757
4459,2019-07-16,2019,0,1,52,1,2,Chino Hills,CA,4,False,attack,Not fleeing,0,False,-117.715,33.983
4461,2019-07-16,2019,0,1,56,1,5,Porterdale,GA,10,False,attack,Not fleeing,0,False,-83.902,33.568
4462,2019-07-16,2019,0,1,36,1,5,Lake Jackson,TX,43,False,attack,Car,1,False,-95.457,29.053
4463,2019-07-16,2019,0,1,40,0,5,Lake Jackson,TX,43,False,attack,Car,1,False,-95.457,29.053
4464,2019-07-17,2019,0,1,52,1,1,Modesto,CA,4,False,attack,Not fleeing,0,True,-121.01,37.633
4465,2019-07-17,2019,0,1,35,1,5,McAlester,OK,36,False,attack,Car,1,False,-95.764,34.948
4466,2019-07-17,2019,0,1,35,1,1,Birmingham,AL,1,False,attack,Foot,1,False,-86.81,33.519
4469,2019-07-18,2019,0,1,53,1,2,Pueblo,CO,5,False,attack,Not fleeing,0,False,-104.581,38.272
4470,2019-07-18,2019,0,1,23,1,1,Metairie,LA,18,False,other,Not fleeing,0,False,-90.153,29.984
4471,2019-07-18,2019,0,1,19,1,1,Fort Worth,TX,43,False,attack,Not fleeing,0,True,-97.454,32.732
4472,2019-07-19,2019,0,1,41,1,2,Pemberton,NJ,31,False,other,Not fleeing,0,False,-74.675,39.971
4473,2019-07-19,2019,0,1,39,1,5,League City,TX,43,True,attack,Not fleeing,0,False,-95.105,29.446
4474,2019-07-21,2019,0,1,28,0,2,Albuquerque,NM,32,True,other,Not fleeing,0,False,-106.658,35.027
4475,2019-07-21,2019,0,1,28,1,1,Tacoma,WA,47,False,attack,Not fleeing,0,False,-122.438,47.221
4476,2019-07-22,2019,0,1,37,1,1,Wesson,MS,25,False,attack,Not fleeing,0,False,-90.398,31.701
4477,2019-07-22,2019,0,1,53,1,5,Ranburne,AL,1,True,attack,Not fleeing,0,False,-85.345,33.523
4478,2019-07-23,2019,0,1,27,1,5,Asbury Park,NJ,31,True,other,Not fleeing,0,False,-74.001,40.228
4479,2019-07-23,2019,0,1,31,1,1,Ross Township,PA,38,False,attack,Not fleeing,0,False,-80.005,40.524
4480,2019-07-23,2019,0,1,38,1,2,Colorado Springs,CO,5,False,other,Car,1,False,-104.77,38.801
4481,2019-07-25,2019,0,0,38,1,1,Port Allen,LA,18,False,undetermined,Not fleeing,0,False,-91.207,30.447
4482,2019-07-26,2019,0,1,41,1,2,Hartford,CT,6,False,attack,Car,1,True,-72.694,41.758
4483,2019-07-26,2019,0,1,49,1,5,Three Springs,PA,38,False,attack,Not fleeing,0,False,-78.391,40.334
4484,2019-07-26,2019,0,1,56,1,5,Sun City,SC,40,True,other,Not fleeing,0,False,-80.965,32.266
4486,2019-07-28,2019,0,1,62,1,2,Boyton Beach,FL,9,False,attack,Not fleeing,0,False,-80.091,26.548
4489,2019-07-30,2019,0,1,31,1,5,Portland,OR,37,False,attack,Not fleeing,0,False,-122.651,45.522
4490,2019-07-31,2019,0,1,37,1,5,Roy,UT,44,False,other,Not fleeing,0,False,-112.062,41.161
4491,2019-07-31,2019,0,1,37,1,2,San Antonio,TX,43,False,attack,Not fleeing,0,False,-98.529,29.422
4492,2019-07-31,2019,0,1,28,1,5,Council Bluffs,IA,12,False,attack,Car,1,False,-95.81,41.269
4495,2019-07-31,2019,1,1,46,1,0,Austin,TX,43,True,other,Not fleeing,0,False,-97.754,30.269
4496,2019-08-01,2019,0,1,21,1,1,Los Angeles,CA,4,False,attack,Foot,1,False,-118.331,33.975
4498,2019-08-01,2019,0,0,30,0,5,Arlington,TX,43,False,other,Not fleeing,0,False,-97.097,32.769
4499,2019-08-01,2019,0,1,36,1,5,Charleston,WV,49,False,attack,Other,1,False,-81.633,38.35
4501,2019-08-01,2019,0,1,48,1,5,Tampa,FL,9,True,other,Not fleeing,0,False,-82.614,28.034
4503,2019-08-02,2019,0,1,34,1,1,Minneapolis,MN,23,False,attack,Not fleeing,0,True,-93.294,45.004
4504,2019-08-02,2019,0,1,45,1,1,Indianapolis,IN,15,False,attack,Not fleeing,0,False,-86.007,39.833
4505,2019-08-03,2019,0,1,19,1,1,Colorado Springs,CO,5,False,other,Foot,1,True,-104.771,38.816
4506,2019-08-03,2019,0,1,32,1,2,Revere,MA,19,False,attack,Car,1,False,-71.031,42.413
4508,2019-08-03,2019,0,1,32,1,5,Carson City,NV,33,False,attack,Not fleeing,0,False,-119.725,39.174
4510,2019-08-04,2019,0,1,24,1,5,Dayton,OH,35,True,attack,Not fleeing,0,False,-84.184,39.757
4511,2019-08-04,2019,0,1,65,1,5,Hanceville,AL,1,True,attack,Not fleeing,0,False,-86.78,34.084
4512,2019-08-05,2019,0,1,29,1,2,Salt Lake City,UT,44,False,attack,Not fleeing,0,True,Not fleeing,Not fleeing
4513,2019-08-05,2019,0,1,49,1,1,Memphis,TN,42,False,attack,Foot,1,False,-90.049,35.142
4514,2019-08-05,2019,0,1,19,1,2,Bakersfield,CA,4,False,other,Car,1,False,-118.881,34.993
4515,2019-08-05,2019,0,1,56,1,5,Lowell,AR,2,True,undetermined,Not fleeing,0,False,-94.057,36.25
4516,2019-08-05,2019,0,1,39,1,1,Irvington,NJ,31,False,attack,Not fleeing,0,False,-74.221,40.736
4517,2019-08-05,2019,0,1,43,1,5,Pocahontas County,WV,49,False,attack,Car,1,False,Not fleeing,Not fleeing
4518,2019-08-05,2019,0,1,57,1,5,Rifle,CO,5,True,other,Foot,1,False,-107.783,39.53
4519,2019-08-06,2019,0,1,49,1,5,Shaler Township,PA,38,False,attack,Not fleeing,0,False,-79.956,40.537
4520,2019-08-07,2019,0,1,18,1,1,Longview,TX,43,False,attack,Not fleeing,0,False,-94.808,32.533
4521,2019-08-08,2019,0,1,27,1,1,Moss Point,MS,25,False,attack,Foot,1,True,-88.519,30.402
4524,2019-08-09,2019,0,1,52,1,2,Garland,TX,43,False,attack,Not fleeing,0,False,-96.577,32.848
4525,2019-08-09,2019,0,1,37,1,2,Kansas City,MO,24,False,attack,Foot,1,False,-94.63,39.095
4528,2019-08-10,2019,0,1,45,1,5,Augusta,GA,10,False,attack,Car,1,False,Not fleeing,Not fleeing
4530,2019-08-12,2019,0,1,49,1,5,Riverside,CA,4,False,attack,Not fleeing,0,False,-117.298,33.931
4531,2019-08-12,2019,0,1,38,1,5,Chetopa,KS,16,False,attack,Not fleeing,0,False,Not fleeing,Not fleeing
4532,2019-08-13,2019,0,0,31,1,5,Joplin,MO,24,False,attack,Not fleeing,0,False,Not fleeing,Not fleeing
4533,2019-08-13,2019,0,1,51,1,1,Clinton,TN,42,True,attack,Not fleeing,0,False,-84.144,36.104
4534,2019-08-13,2019,0,1,37,1,5,Louisville,KY,17,False,attack,Not fleeing,0,False,-85.796,38.242
4535,2019-08-13,2019,0,1,51,1,1,Kansas City,KS,16,False,attack,Not fleeing,0,False,-94.834,39.124
4536,2019-08-13,2019,0,1,20,1,5,Ramseur,NC,27,False,attack,Car,1,False,Not fleeing,Not fleeing
4539,2019-08-15,2019,0,1,31,0,2,Denver,CO,5,False,attack,Foot,1,False,-105.038,39.739
4540,2019-08-16,2019,0,1,26,1,2,Ogden,UT,44,False,attack,Not fleeing,0,True,Not fleeing,Not fleeing
4542,2019-08-17,2019,0,1,25,1,1,Gary,IN,15,False,undetermined,Not fleeing,0,False,-87.32,41.577
4543,2019-08-17,2019,0,1,37,1,1,Newport News,VA,45,False,attack,Car,1,False,-76.395,37.044
4544,2019-08-17,2019,0,1,62,1,5,Springville,IN,15,False,attack,Not fleeing,0,False,-86.573,38.91
4545,2019-08-17,2019,0,1,27,1,1,Dallas,TX,43,False,attack,Car,1,True,-96.749,32.774
4546,2019-08-18,2019,0,1,33,1,2,Los Angeles,CA,4,False,attack,Foot,1,True,-118.175,34.072
4549,2019-08-19,2019,0,1,39,1,2,Los Angeles,CA,4,False,attack,Foot,1,False,-118.418,34.236
4551,2019-08-21,2019,0,1,18,1,1,Fort Worth,TX,43,False,attack,Foot,1,True,-97.229,32.766
4552,2019-08-21,2019,0,1,27,1,5,Nicholasville,KY,17,False,undetermined,Not fleeing,0,False,-84.575,37.869
4553,2019-08-21,2019,0,1,50,1,2,Stanton,CA,4,False,undetermined,Not fleeing,0,False,-117.99,33.81
4555,2019-08-22,2019,0,1,57,1,5,Albuquerque,NM,32,False,attack,Not fleeing,0,False,-106.529,35.079
4557,2019-08-22,2019,0,1,29,1,1,Dayton,OH,35,False,attack,Foot,1,False,-84.239,39.752
4558,2019-08-22,2019,0,0,39,1,5,Glennville,GA,10,False,attack,Not fleeing,0,False,-81.924,31.949
4560,2019-08-23,2019,0,0,31,1,5,West Valley City,UT,44,False,other,Not fleeing,0,True,-111.958,40.694
4561,2019-08-23,2019,0,1,34,1,5,Cottage Grove,OR,37,False,other,Not fleeing,0,False,-122.884,43.738
4562,2019-08-24,2019,0,1,52,1,2,El Cerrito,CA,4,True,attack,Not fleeing,0,True,-117.073,32.758
4563,2019-08-26,2019,0,0,33,1,1,Knoxville,TN,42,False,attack,Not fleeing,0,False,-83.986,36.001
4565,2019-08-27,2019,0,1,37,1,1,Helena,AR,2,False,attack,Not fleeing,0,False,-90.655,34.545
4567,2019-08-27,2019,0,1,52,1,1,Baton Rouge,LA,18,True,attack,Car,1,False,-91.15,30.495
4568,2019-08-28,2019,0,1,62,1,1,Gordo,AL,1,True,other,Not fleeing,0,False,-87.908,33.318
4569,2019-08-28,2019,0,1,30,1,1,Baltimore,MD,20,False,attack,Car,1,False,-76.597,39.292
4570,2019-08-28,2019,0,1,28,1,5,Salina,KS,16,False,other,Not fleeing,0,False,-97.627,38.809
4574,2019-08-30,2019,0,1,51,1,2,Tolleson,AZ,3,False,attack,Other,1,False,-112.238,33.452
4576,2019-08-31,2019,0,1,23,1,1,St. Louis,MO,24,False,other,Foot,1,False,-90.347,38.638
4580,2019-08-31,2019,0,1,36,1,5,Odessa,TX,43,True,attack,Car,1,False,-102.379,31.884
4581,2019-08-31,2019,0,1,37,1,2,Denver,CO,5,False,attack,Not fleeing,0,False,-105.01,39.757
4582,2019-09-01,2019,0,1,49,1,5,Sand Springs,OK,36,False,attack,Car,1,True,-96.155,36.076
4583,2019-09-01,2019,0,1,49,1,5,Caldwell,ID,13,False,attack,Not fleeing,0,False,-116.708,43.61
4585,2019-09-02,2019,0,1,35,1,5,Missoula,MT,26,True,attack,Not fleeing,0,False,-113.991,46.877
4586,2019-09-02,2019,0,1,17,1,5,Kerrville,TX,43,False,other,Not fleeing,0,False,-99.134,30.053
4588,2019-09-03,2019,0,1,30,1,5,Bluff City,TN,42,False,attack,Car,1,False,-82.234,36.485
4589,2019-09-03,2019,0,1,34,1,2,Kaukauna,WI,48,False,other,Car,1,False,-88.268,44.291
4590,2019-09-03,2019,0,1,46,1,5,Van Wert,OH,35,True,other,Car,1,False,-84.601,40.961
4591,2019-09-04,2019,0,1,29,1,5,Coeur d'Alene,ID,13,False,attack,Not fleeing,0,False,-116.801,47.734
4594,2019-09-05,2019,0,1,28,1,1,St. Louis,MO,24,False,attack,Not fleeing,0,False,-90.241,38.65
